user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets,days_since_last_login
11174,34.0,Premium,1728.9,Argentina,Acción,2022-04-11,1.0,1545.0
11175,35.0,Estándar,1009.7,Colombia,Thriller,2022-05-01,1.0,1525.0
11176,36.0,Estándar,1005.6,Brasil,Acción,2025-06-11,0.0,388.0
11177,35.0,Estándar,518.4,Chile,Crimen,2025-04-24,1.0,436.0
11178,39.0,Estándar,723.9,Chile,Drama,2019-09-16,0.0,2483.0
11179,45.0,Básico,158.6,Brasil,Romance,2023-07-22,1.0,1078.0
11180,21.0,Estándar,1029.0,Colombia,Drama,2018-06-01,0.0,2955.0
11181,22.0,Premium,974.6,Colombia,Acción,2019-06-02,0.0,2589.0
11182,13.0,Estándar,674.5,México,Drama,2023-08-20,0.0,1049.0
11183,26.0,Estándar,937.4,Argentina,Drama,2024-08-14,1.0,689.0
11184,30.0,Básico,205.4,México,Desconocido,2021-09-21,0.0,1747.0
11185,46.0,Premium,1172.8,México,Romance,2019-02-16,1.0,2695.0
11186,35.0,Premium,1127.0,Brasil,Drama,2022-12-09,0.0,1303.0
11187,25.0,Estándar,686.1,Perú,Acción,2019-02-13,0.0,2698.0
11188,44.0,Básico,7.6,Brasil,Documental,2023-11-25,0.0,952.0
11189,41.0,Estándar,1083.1,Uruguay,Crimen,2023-02-15,1.0,1235.0
11190,29.0,Estándar,885.0,Brasil,Crimen,2018-03-04,1.0,3044.0
11191,44.0,Estándar,420.1,Brasil,Romance,2019-08-14,1.0,2516.0
11192,34.0,Premium,1255.9,Argentina,Desconocido,2022-07-08,0.0,1457.0
11193,37.0,Básico,503.8,Uruguay,Documental,2025-05-05,1.0,425.0
11194,13.0,Básico,548.1,Uruguay,Acción,2019-09-25,1.0,2474.0
11195,26.0,Premium,1287.1,México,Romance,2018-11-03,0.0,2800.0
11196,48.0,Premium,1107.5,Argentina,Thriller,2023-04-08,1.0,1183.0
11197,34.0,Estándar,693.1,Perú,Thriller,2020-12-21,0.0,2021.0
11198,33.0,Básico,479.2,Argentina,Crimen,2021-10-18,0.0,1720.0
11199,13.0,Estándar,695.2,Perú,Crimen,2024-12-27,0.0,554.0
11200,24.0,Estándar,988.5,México,Comedia,2025-10-08,0.0,269.0
11201,42.0,Básico,587.4,Perú,Documental,2022-06-17,1.0,1478.0
11202,27.0,Premium,1303.4,Argentina,Comedia,2025-04-15,0.0,445.0
11203,36.0,Estándar,1180.5,México,Thriller,,1.0,
11204,24.0,Premium,1275.5,México,Comedia,2021-09-07,1.0,1761.0
11205,23.0,Estándar,1190.4,Argentina,Thriller,2025-07-25,1.0,344.0
11206,15.0,Estándar,705.0,Colombia,Drama,2023-12-26,2.0,921.0
11207,24.0,Básico,617.3,Uruguay,Desconocido,2022-04-06,1.0,1550.0
11208,24.0,Básico,84.4,Perú,Romance,2021-07-21,1.0,1809.0
11209,24.0,Básico,182.9,Perú,Comedia,2025-01-11,0.0,539.0
11210,34.0,Estándar,857.0,Chile,Acción,2023-06-22,0.0,1108.0
11211,33.0,Básico,768.7,Colombia,Crimen,2024-01-26,0.0,890.0
11212,49.0,Básico,1256.9,Uruguay,Comedia,2018-05-28,2.0,2959.0
11213,24.0,Básico,271.4,Brasil,Drama,2024-12-04,1.0,577.0
11214,34.0,Premium,621.1,Chile,Drama,2018-10-08,0.0,2826.0
11215,29.0,Estándar,840.0,Perú,Crimen,2020-08-19,1.0,2145.0
11216,27.0,Estándar,915.2,Chile,Drama,2025-01-29,1.0,521.0
11217,47.0,Premium,1208.1,México,Crimen,2025-09-04,0.0,303.0
11218,16.0,Básico,13.3,Perú,Thriller,2021-03-23,0.0,1929.0
11219,58.0,Básico,666.0,Colombia,Acción,2020-07-20,1.0,2175.0
11220,16.0,Estándar,693.3,México,Comedia,2019-01-06,2.0,2736.0
11221,18.0,Premium,1388.5,México,Documental,2022-11-13,0.0,1329.0
11222,13.0,Estándar,1321.8,México,Documental,2019-02-08,0.0,2703.0
11223,13.0,Básico,1010.7,Uruguay,Comedia,2025-02-08,0.0,511.0
11224,50.0,Estándar,1008.3,México,Drama,2025-11-23,1.0,223.0
11225,20.0,Estándar,1356.3,Uruguay,Acción,2019-02-16,0.0,2695.0
11226,59.0,Premium,554.3,Perú,Crimen,2022-12-23,1.0,1289.0
11227,14.0,Básico,253.3,Argentina,Drama,2019-11-13,0.0,2425.0
11228,36.0,Estándar,714.3,Perú,Crimen,2025-10-13,1.0,264.0
11229,13.0,Básico,40.2,México,Romance,2021-05-11,1.0,1880.0
11230,32.0,Básico,482.8,Perú,Romance,2018-04-29,0.0,2988.0
11231,40.0,Estándar,1185.3,Perú,Drama,2018-07-08,1.0,2918.0
11232,30.0,Estándar,1336.6,Brasil,Thriller,2021-08-21,0.0,1778.0
11233,39.0,Básico,531.1,Perú,Documental,2018-08-18,0.0,2877.0
11234,24.0,Estándar,937.9,Argentina,Thriller,2021-04-16,2.0,1905.0
11235,19.0,Básico,281.2,Perú,Crimen,2022-01-08,1.0,1638.0
11236,13.0,Estándar,721.2,Argentina,Drama,,0.0,
11237,21.0,Estándar,744.0,Colombia,Comedia,2022-10-31,1.0,1342.0
11238,26.0,Premium,1194.7,Perú,Comedia,,2.0,
11239,39.0,Básico,1017.1,Perú,Thriller,2020-09-27,1.0,2106.0
11240,41.0,Básico,599.2,Colombia,Documental,2023-12-16,0.0,931.0
11241,31.0,Básico,764.6,Argentina,Comedia,,0.0,
11242,33.0,Estándar,1241.6,México,Thriller,2024-05-07,1.0,788.0
11243,28.0,Estándar,1117.2,Perú,Drama,2025-08-24,2.0,314.0
11244,40.0,Estándar,872.2,México,Thriller,2020-01-08,0.0,2369.0
11245,46.0,Básico,838.5,México,Crimen,2019-11-28,1.0,2410.0
11246,26.0,Premium,1104.8,Chile,Romance,2019-12-19,0.0,2389.0
11247,31.0,Estándar,1237.9,México,Thriller,2018-11-20,2.0,2783.0
11248,24.0,Premium,1127.0,Chile,Romance,2024-11-01,2.0,610.0
11249,28.0,Premium,697.9,Brasil,Crimen,2022-04-16,1.0,1540.0
11250,49.0,Básico,552.7,Brasil,Drama,2024-12-13,1.0,568.0
11251,42.0,Básico,407.7,Uruguay,Romance,2025-08-30,1.0,308.0
11252,22.0,Estándar,813.6,México,Drama,2020-09-13,1.0,2120.0
11253,32.0,Premium,1097.2,Uruguay,Romance,2023-08-01,1.0,1068.0
11254,19.0,Estándar,619.3,Uruguay,Romance,2024-07-16,1.0,718.0
11255,13.0,Básico,474.7,Chile,Romance,2019-08-10,0.0,2520.0
11256,52.0,Estándar,665.8,Perú,Drama,2020-08-09,0.0,2155.0
11257,50.0,Básico,1122.0,Brasil,Drama,2023-03-04,0.0,1218.0
11258,29.0,Básico,402.8,Uruguay,Documental,2025-02-25,2.0,494.0
11259,59.0,Premium,706.7,México,Crimen,2020-11-06,1.0,2066.0
11260,28.0,Básico,650.7,Chile,Comedia,2023-02-26,1.0,1224.0
11261,33.0,Básico,712.9,Chile,Crimen,2020-11-11,1.0,2061.0
11262,13.0,Estándar,782.4,Argentina,Thriller,2025-06-24,2.0,375.0
11263,25.0,Básico,451.0,Argentina,Crimen,2018-08-02,0.0,2893.0
11264,66.0,Estándar,1108.3,Colombia,Crimen,2023-03-21,1.0,1201.0
11265,45.0,Estándar,357.9,México,Comedia,2021-03-24,1.0,1928.0
11266,28.0,Estándar,819.6,Brasil,Comedia,2025-08-07,0.0,331.0
11267,46.0,Básico,325.6,México,Documental,2024-02-17,1.0,868.0
11268,33.0,Premium,1751.8,Colombia,Documental,2019-10-10,1.0,2459.0
11269,17.0,Estándar,0.0,Argentina,Romance,2018-10-30,0.0,2804.0
11270,52.0,Básico,938.1,México,Romance,2022-12-15,3.0,1297.0
11271,29.0,Básico,780.8,Brasil,Crimen,2021-11-16,0.0,1691.0
11272,34.0,Básico,633.5,Brasil,Comedia,2024-08-03,0.0,700.0
11273,25.0,Básico,666.3,Colombia,Crimen,2021-05-10,0.0,1881.0
11274,25.0,Básico,589.7,México,Drama,2025-03-02,1.0,489.0
11275,19.0,Básico,808.9,Perú,Drama,2022-10-04,0.0,1369.0
11276,30.0,Estándar,740.2,Brasil,Crimen,2025-09-28,1.0,279.0
11277,68.0,Básico,645.4,Uruguay,Crimen,2020-10-21,2.0,2082.0
11278,42.0,Básico,0.0,México,Romance,2023-02-15,1.0,1235.0
11279,31.0,Estándar,399.8,Brasil,Acción,2021-05-22,0.0,1869.0
11280,38.0,Básico,479.7,Colombia,Comedia,,0.0,
11281,48.0,Estándar,443.5,Colombia,Acción,2022-04-25,1.0,1531.0
11282,30.0,Básico,582.6,Perú,Thriller,2023-06-03,2.0,1127.0
11283,29.0,Básico,288.6,Colombia,Romance,2019-03-13,1.0,2670.0
11284,33.0,Estándar,822.1,Uruguay,Thriller,2020-08-29,1.0,2135.0
11285,20.0,Premium,1144.9,Uruguay,Comedia,2022-04-12,1.0,1544.0
11286,29.0,Básico,526.0,Argentina,Romance,2024-05-31,1.0,764.0
11287,47.0,Básico,640.6,Chile,Comedia,2022-01-10,0.0,1636.0
11288,40.0,Estándar,853.6,Uruguay,Crimen,2024-06-12,1.0,752.0
11289,22.0,Básico,761.9,Chile,Drama,2021-04-26,1.0,1895.0
11290,36.0,Estándar,531.2,México,Documental,,2.0,
11291,31.0,Básico,758.7,Chile,Thriller,2021-04-24,0.0,1897.0
11292,40.0,Estándar,199.7,Brasil,Documental,2018-03-31,2.0,3017.0
11293,30.0,Básico,148.1,Chile,Comedia,2025-05-20,0.0,410.0
11294,24.0,Básico,379.3,Brasil,Drama,2022-06-10,1.0,1485.0
11295,40.0,Premium,1127.1,Chile,Drama,2021-01-29,0.0,1982.0
11296,20.0,Estándar,541.3,Colombia,Documental,2018-02-03,0.0,3073.0
11297,30.0,Básico,628.4,Colombia,Crimen,2024-05-07,1.0,788.0
11298,51.0,Estándar,766.8,Colombia,Documental,2025-09-10,0.0,297.0
11299,13.0,Estándar,452.5,México,Comedia,,0.0,
11300,27.0,Estándar,655.5,México,Comedia,2024-10-19,0.0,623.0
11301,25.0,Premium,1194.3,Perú,Thriller,2023-07-28,2.0,1072.0
11302,41.0,Estándar,837.6,México,Documental,2021-03-18,2.0,1934.0
11303,19.0,Premium,1127.0,Perú,Crimen,,2.0,
11304,13.0,Básico,552.7,Perú,Crimen,2024-10-22,0.0,620.0
11305,13.0,Básico,611.6,México,Thriller,2021-12-14,0.0,1663.0
11306,20.0,Básico,504.5,Uruguay,Documental,2020-06-16,1.0,2209.0
11307,15.0,Básico,696.3,Perú,Acción,2025-02-20,0.0,499.0
11308,25.0,Premium,1037.5,Argentina,Crimen,2020-02-18,0.0,2328.0
11309,25.0,Premium,1193.2,Uruguay,Acción,2024-12-18,0.0,563.0
11310,48.0,Estándar,564.4,Perú,Acción,2020-10-23,1.0,2080.0
11311,13.0,Estándar,945.5,Argentina,Acción,2025-08-08,1.0,330.0
11312,24.0,Premium,848.5,Argentina,Romance,,4.0,
11313,29.0,Estándar,1001.4,Brasil,Romance,2025-08-20,1.0,318.0
11314,39.0,Básico,593.2,Perú,Documental,2019-07-15,2.0,2546.0
11315,45.0,Estándar,1226.5,Chile,Crimen,2025-01-17,0.0,533.0
11316,31.0,Básico,0.0,Perú,Thriller,2019-02-02,2.0,2709.0
11317,15.0,Básico,576.0,Uruguay,Crimen,2025-01-14,0.0,536.0
11318,42.0,Básico,533.6,Uruguay,Comedia,2025-04-01,2.0,459.0
11319,25.0,Básico,0.0,Colombia,Comedia,2018-06-11,2.0,2945.0
11320,30.0,Premium,879.4,Argentina,Crimen,2021-06-19,1.0,1841.0
11321,30.0,Estándar,496.5,México,Thriller,,0.0,
11322,33.0,Estándar,448.8,Brasil,Acción,2018-05-17,0.0,2970.0
11323,57.0,Estándar,811.4,Brasil,Romance,2024-07-01,2.0,733.0
11324,16.0,Estándar,306.1,Chile,Romance,2022-02-03,0.0,1612.0
11325,44.0,Premium,1545.4,Colombia,Acción,2019-06-23,2.0,2568.0
11326,40.0,Premium,1319.0,Brasil,Thriller,2019-01-05,2.0,2737.0
11327,34.0,Básico,600.5,Uruguay,Documental,,0.0,
11328,23.0,Premium,1127.0,Argentina,Thriller,2021-08-31,1.0,1768.0
11329,13.0,Básico,424.2,Colombia,Desconocido,2022-08-29,0.0,1405.0
11330,41.0,Básico,414.7,México,Crimen,2019-12-21,0.0,2387.0
11331,27.0,Básico,492.6,México,Documental,2020-04-02,1.0,2284.0
11332,13.0,Premium,386.8,Argentina,Drama,2019-06-26,1.0,2565.0
11333,43.0,Estándar,787.4,México,Documental,2024-01-19,1.0,897.0
11334,59.0,Básico,640.3,Perú,Comedia,2022-02-07,1.0,1608.0
11335,13.0,Estándar,476.2,Argentina,Drama,2023-12-15,0.0,932.0
11336,16.0,Básico,192.9,Chile,Comedia,2023-08-18,1.0,1051.0
11337,60.0,Básico,606.7,Uruguay,Documental,2021-01-21,1.0,1990.0
11338,39.0,Básico,706.5,Chile,Romance,2019-11-05,0.0,2433.0
11339,14.0,Premium,1085.7,Colombia,Crimen,2020-11-18,0.0,2054.0
11340,40.0,Estándar,840.0,Perú,Documental,2023-05-28,2.0,1133.0
11341,22.0,Estándar,559.8,Chile,Crimen,2021-04-23,2.0,1898.0
11342,48.0,Premium,1369.1,Uruguay,Acción,2021-10-19,0.0,1719.0
11343,22.0,Premium,281.5,Chile,Comedia,2019-04-17,1.0,2635.0
11344,33.0,Estándar,821.8,Colombia,Comedia,2023-04-03,0.0,1188.0
11345,39.0,Básico,221.4,México,Thriller,2018-11-05,0.0,2798.0
11346,69.0,Básico,806.8,Perú,Romance,,0.0,
11347,37.0,Básico,1134.3,Uruguay,Crimen,2020-07-13,1.0,2182.0
11348,14.0,Estándar,1189.3,Uruguay,Acción,2025-08-02,0.0,336.0
11349,26.0,Básico,369.2,Argentina,Thriller,2025-07-25,0.0,344.0
11350,26.0,Premium,1095.8,Uruguay,Documental,2022-06-16,1.0,1479.0
11351,49.0,Estándar,1030.0,Uruguay,Crimen,2024-04-01,3.0,824.0
11352,35.0,Estándar,840.0,Brasil,Documental,2022-02-07,2.0,1608.0
11353,42.0,Estándar,962.3,Argentina,Crimen,2019-01-05,3.0,2737.0
11354,52.0,Básico,909.3,Chile,Thriller,2022-06-05,0.0,1490.0
11355,38.0,Estándar,716.9,Uruguay,Drama,2018-02-27,1.0,3049.0
11356,54.0,Básico,1044.5,Colombia,Romance,2020-12-19,0.0,2023.0
11357,46.0,Básico,552.7,México,Crimen,2024-01-07,0.0,909.0
11358,36.0,Básico,281.5,Colombia,Drama,2019-05-22,0.0,2600.0
11359,25.0,Básico,189.8,Perú,Romance,2023-02-06,0.0,1244.0
11360,26.0,Básico,3718.3,México,Acción,,0.0,
11361,44.0,Premium,1176.6,México,Acción,2025-07-18,0.0,351.0
11362,56.0,Básico,651.7,Brasil,Drama,2025-07-16,0.0,353.0
11363,26.0,Premium,1127.0,Uruguay,Comedia,2020-12-09,0.0,2033.0
11364,14.0,Básico,0.0,Chile,Documental,2024-07-22,0.0,712.0
11365,30.0,Premium,898.8,Colombia,Comedia,2022-04-10,1.0,1546.0
11366,21.0,Estándar,762.1,Argentina,Comedia,2025-02-28,1.0,491.0
11367,32.0,Premium,607.3,Colombia,Thriller,2022-03-02,0.0,1585.0
11368,30.0,Básico,448.3,México,Acción,2019-03-20,0.0,2663.0
11369,49.0,Estándar,1157.3,Uruguay,Romance,2025-07-27,1.0,342.0
11370,29.0,Estándar,1074.8,Brasil,Crimen,2020-08-15,0.0,2149.0
11371,24.0,Básico,149.5,México,Acción,2023-04-16,2.0,1175.0
11372,66.0,Premium,1181.1,Argentina,Drama,,2.0,
11373,36.0,Estándar,889.5,Argentina,Crimen,2024-12-12,0.0,569.0
11374,33.0,Básico,552.7,Uruguay,Acción,2024-04-18,0.0,807.0
11375,56.0,Estándar,1222.5,Chile,Comedia,2021-09-05,2.0,1763.0
11376,25.0,Estándar,1396.9,Brasil,Crimen,2024-11-03,0.0,608.0
11377,30.0,Básico,335.0,Brasil,Acción,2020-06-25,1.0,2200.0
11378,33.0,Premium,1131.5,Chile,Acción,2025-04-06,0.0,454.0
11379,13.0,Básico,112.9,Colombia,Comedia,2018-09-16,0.0,2848.0
11380,28.0,Estándar,1107.3,Perú,Drama,2025-02-15,0.0,504.0
11381,34.0,Básico,772.1,Chile,Crimen,2023-03-17,0.0,1205.0
11382,33.0,Estándar,816.5,Colombia,Acción,2025-11-11,1.0,235.0
11383,31.0,Básico,189.8,Colombia,Acción,2021-05-22,0.0,1869.0
11384,33.0,Estándar,576.7,Uruguay,Drama,2025-04-13,1.0,447.0
11385,35.0,Estándar,891.0,Argentina,Acción,2022-07-31,1.0,1434.0
11386,47.0,Básico,644.5,México,Thriller,2019-04-23,0.0,2629.0
11387,27.0,Básico,649.9,Chile,Acción,2019-07-27,1.0,2534.0
11388,21.0,Estándar,1309.3,Uruguay,Thriller,2018-07-05,0.0,2921.0
11389,45.0,Básico,362.8,México,Acción,2018-06-02,3.0,2954.0
11390,20.0,Estándar,735.5,Colombia,Crimen,2021-05-31,1.0,1860.0
11391,16.0,Básico,649.4,Colombia,Thriller,2023-07-11,0.0,1089.0
11392,50.0,Premium,1127.0,Argentina,Crimen,2019-04-21,1.0,2631.0
11393,30.0,Estándar,436.9,Uruguay,Crimen,2019-02-03,1.0,2708.0
11394,25.0,Estándar,681.7,Uruguay,Acción,2020-08-19,1.0,2145.0
11395,44.0,Estándar,594.1,Chile,Documental,2024-01-11,1.0,905.0
11396,44.0,Estándar,1012.9,Brasil,Drama,,1.0,
11397,41.0,Estándar,1449.8,Perú,Thriller,2022-05-11,2.0,1515.0
11398,26.0,Básico,576.4,Uruguay,Crimen,2023-02-02,2.0,1248.0
11399,13.0,Básico,801.5,Brasil,Romance,2022-02-28,2.0,1587.0
11400,41.0,Básico,629.1,Colombia,Documental,2025-07-09,1.0,360.0
11401,46.0,Estándar,482.2,Uruguay,Romance,2025-10-23,1.0,254.0
11402,34.0,Premium,1496.9,Colombia,Romance,2024-01-22,0.0,894.0
11403,38.0,Básico,50.4,Chile,Crimen,2022-09-13,0.0,1390.0
11404,54.0,Estándar,1058.4,Argentina,Acción,2024-08-02,0.0,701.0
11405,28.0,Básico,535.7,Colombia,Thriller,2019-09-25,1.0,2474.0
11406,27.0,Básico,568.5,Perú,Romance,2022-08-27,2.0,1407.0
11407,26.0,Premium,954.4,Brasil,Romance,2025-05-06,0.0,424.0
11408,13.0,Básico,676.6,Brasil,Thriller,2019-02-10,0.0,2701.0
11409,28.0,Estándar,1340.1,Perú,Comedia,2023-06-28,2.0,1102.0
11410,26.0,Estándar,497.5,Chile,Documental,2024-11-26,1.0,585.0
11411,30.0,Premium,820.3,México,Crimen,2022-07-30,0.0,1435.0
11412,45.0,Básico,634.7,Uruguay,Thriller,2021-02-19,2.0,1961.0
11413,35.0,Básico,1046.9,Perú,Comedia,2018-05-15,0.0,2972.0
11414,40.0,Estándar,786.1,Colombia,Crimen,2025-09-28,1.0,279.0
11415,45.0,Básico,750.6,Argentina,Documental,2022-02-26,1.0,1589.0
11416,59.0,Premium,1013.6,Argentina,Acción,2020-06-08,1.0,2217.0
11417,52.0,Premium,1392.8,Argentina,Thriller,2022-12-22,1.0,1290.0
11418,44.0,Estándar,615.3,Chile,Romance,2022-12-27,0.0,1285.0
11419,62.0,Básico,429.1,Chile,Comedia,,2.0,
11420,13.0,Básico,202.2,Brasil,Comedia,2022-01-25,1.0,1621.0
11421,20.0,Estándar,847.2,Brasil,Thriller,2019-02-11,0.0,2700.0
11422,33.0,Estándar,1061.9,Brasil,Comedia,2025-09-09,2.0,298.0
11423,38.0,Premium,1113.1,Argentina,Documental,2022-02-13,0.0,1602.0
11424,22.0,Básico,231.0,Brasil,Thriller,2024-02-09,2.0,876.0
11425,61.0,Premium,1127.0,Brasil,Documental,2025-03-26,0.0,465.0
11426,22.0,Estándar,778.6,Chile,Desconocido,2022-01-09,2.0,1637.0
11427,42.0,Premium,1732.3,Perú,Desconocido,2018-09-06,1.0,2858.0
11428,57.0,Estándar,853.8,Uruguay,Acción,2022-06-19,2.0,1476.0
11429,30.0,Básico,528.7,México,Documental,2021-02-04,0.0,1976.0
11430,40.0,Estándar,1238.4,Uruguay,Drama,2020-02-17,0.0,2329.0
11431,31.0,Estándar,1263.3,México,Acción,,0.0,
11432,27.0,Básico,439.2,Uruguay,Thriller,2023-02-06,0.0,1244.0
11433,38.0,Básico,216.6,México,Crimen,2019-01-11,0.0,2731.0
11434,20.0,Básico,563.6,Perú,Thriller,2025-06-07,0.0,392.0
11435,37.0,Premium,598.3,Uruguay,Thriller,2020-05-18,2.0,2238.0
11436,41.0,Básico,780.7,México,Drama,2025-03-13,0.0,478.0
11437,43.0,Básico,311.2,Chile,Romance,2025-03-04,0.0,487.0
11438,42.0,Estándar,1066.4,Brasil,Comedia,2024-09-11,0.0,661.0
11439,36.0,Estándar,227.1,Perú,Acción,2018-03-29,1.0,3019.0
11440,38.0,Básico,0.0,Colombia,Crimen,2018-07-27,1.0,2899.0
11441,39.0,Estándar,1173.7,Chile,Romance,2021-09-28,0.0,1740.0
11442,69.0,Estándar,1081.8,Brasil,Desconocido,2020-09-24,1.0,2109.0
11443,34.0,Básico,434.7,Argentina,Thriller,2019-05-31,1.0,2591.0
11444,27.0,Básico,490.0,Chile,Comedia,2024-05-01,1.0,794.0
11445,33.0,Básico,288.1,México,Drama,2020-04-20,0.0,2266.0
11446,23.0,Premium,1190.5,Argentina,Documental,2018-10-09,0.0,2825.0
11447,41.0,Estándar,402.3,Brasil,Comedia,2024-03-20,1.0,836.0
11448,20.0,Premium,666.5,México,Crimen,2020-04-28,0.0,2258.0
11449,50.0,Básico,285.5,Colombia,Comedia,2024-07-29,1.0,705.0
11450,42.0,Estándar,961.7,México,Comedia,2020-06-03,0.0,2222.0
11451,45.0,Básico,632.7,Colombia,Documental,,0.0,
11452,44.0,Básico,440.5,Uruguay,Crimen,,2.0,
11453,39.0,Estándar,1116.6,México,Drama,2019-08-28,0.0,2502.0
11454,26.0,Estándar,568.0,Perú,Comedia,2024-09-07,2.0,665.0
11455,26.0,Básico,733.7,Brasil,Thriller,2018-01-12,0.0,3095.0
11456,43.0,Básico,211.3,Chile,Crimen,2021-02-09,0.0,1971.0
11457,13.0,Estándar,1227.6,Uruguay,Romance,2019-08-16,1.0,2514.0
11458,61.0,Premium,585.8,Brasil,Romance,2019-06-17,0.0,2574.0
11459,24.0,Básico,1009.0,México,Acción,2024-01-22,1.0,894.0
11460,40.0,Básico,0.0,Chile,Drama,2020-10-23,0.0,2080.0
11461,36.0,Básico,51.8,Colombia,Thriller,2019-12-16,0.0,2392.0
11462,47.0,Básico,800.4,Brasil,Desconocido,2019-03-27,2.0,2656.0
11463,40.0,Básico,139.2,Brasil,Acción,2025-05-31,0.0,399.0
11464,25.0,Básico,579.0,Uruguay,Romance,2018-04-16,0.0,3001.0
11465,40.0,Estándar,341.0,Uruguay,Acción,2019-06-24,0.0,2567.0
11466,13.0,Estándar,840.0,Perú,Acción,2018-03-02,1.0,3046.0
11467,19.0,Básico,181.5,Colombia,Acción,2022-01-07,0.0,1639.0
11468,26.0,Estándar,784.2,Perú,Crimen,2020-09-01,0.0,2132.0
11469,26.0,Básico,1183.3,Chile,Thriller,2024-08-08,0.0,695.0
11470,45.0,Básico,859.5,Brasil,Romance,2021-08-19,0.0,1780.0
11471,26.0,Básico,666.0,Uruguay,Acción,2018-03-06,1.0,3042.0
11472,25.0,Básico,492.9,Chile,Romance,2019-12-15,1.0,2393.0
11473,61.0,Básico,567.2,Perú,Crimen,2020-12-22,0.0,2020.0
11474,37.0,Estándar,1238.9,Colombia,Comedia,2018-08-03,0.0,2892.0
11475,61.0,Básico,327.4,Colombia,Acción,2019-06-04,1.0,2587.0
11476,23.0,Estándar,825.4,Colombia,Documental,2022-09-21,0.0,1382.0
11477,54.0,Básico,1319.5,Perú,Drama,2023-11-25,1.0,952.0
11478,55.0,Estándar,770.9,Colombia,Thriller,2019-04-11,0.0,2641.0
11479,41.0,Estándar,899.2,Brasil,Comedia,2018-09-18,1.0,2846.0
11480,31.0,Premium,1338.5,Argentina,Documental,2023-05-05,1.0,1156.0
11481,25.0,Básico,602.9,Uruguay,Romance,2023-01-11,0.0,1270.0
11482,13.0,Básico,427.7,Perú,Romance,2022-01-22,0.0,1624.0
11483,41.0,Básico,537.2,México,Documental,2023-10-04,2.0,1004.0
11484,57.0,Estándar,864.9,Perú,Thriller,2024-08-28,0.0,675.0
11485,38.0,Básico,1163.5,Uruguay,Comedia,,2.0,
11486,29.0,Básico,931.8,Chile,Drama,2023-01-26,0.0,1255.0
11487,15.0,Estándar,488.9,Argentina,Acción,2023-08-26,0.0,1043.0
11488,25.0,Estándar,563.4,Argentina,Documental,2020-06-26,0.0,2199.0
11489,29.0,Básico,158.0,Brasil,Comedia,2024-11-24,0.0,587.0
11490,42.0,Estándar,3622.4,Perú,Acción,2018-06-27,1.0,2929.0
11491,34.0,Estándar,1134.9,Colombia,Comedia,2025-05-22,1.0,408.0
11492,26.0,Premium,1004.4,Brasil,Crimen,2023-11-06,1.0,971.0
11493,38.0,Estándar,904.3,Perú,Thriller,2021-05-20,0.0,1871.0
11494,31.0,Estándar,633.3,México,Documental,2023-02-20,1.0,1230.0
11495,20.0,Premium,1481.1,Chile,Documental,2025-03-20,2.0,471.0
11496,40.0,Básico,3756.6,Chile,Comedia,2018-05-08,0.0,2979.0
11497,52.0,Estándar,504.4,Argentina,Crimen,2018-09-07,1.0,2857.0
11498,24.0,Básico,388.5,Chile,Romance,2023-05-16,1.0,1145.0
11499,47.0,Estándar,1007.4,Chile,Thriller,2022-07-04,0.0,1461.0
11500,42.0,Estándar,539.9,México,Acción,2022-10-13,1.0,1360.0
11501,29.0,Estándar,491.2,Perú,Thriller,2025-09-11,0.0,296.0
11502,13.0,Estándar,878.6,Argentina,Thriller,2019-03-19,0.0,2664.0
11503,33.0,Estándar,1265.1,Chile,Acción,2023-07-02,0.0,1098.0
11504,37.0,Básico,306.1,Colombia,Crimen,2025-12-27,0.0,189.0
11505,34.0,Básico,850.3,Argentina,Romance,2022-12-22,1.0,1290.0
11506,44.0,Básico,755.4,Colombia,Acción,,2.0,
11507,29.0,Estándar,698.4,Chile,Crimen,2018-11-27,1.0,2776.0
11508,30.0,Estándar,901.2,Uruguay,Acción,2021-08-12,0.0,1787.0
11509,52.0,Básico,582.5,Brasil,Desconocido,2024-10-27,0.0,615.0
11510,59.0,Básico,1037.8,Uruguay,Thriller,2019-08-31,0.0,2499.0
11511,28.0,Premium,1430.8,México,Comedia,2018-09-27,1.0,2837.0
11512,17.0,Estándar,1367.5,Colombia,Thriller,2019-06-01,1.0,2590.0
11513,39.0,Básico,869.2,Colombia,Romance,2021-01-31,3.0,1980.0
11514,47.0,Estándar,640.2,Colombia,Thriller,2025-01-01,0.0,549.0
11515,40.0,Básico,605.4,Argentina,Thriller,,2.0,
11516,24.0,Estándar,1137.3,Argentina,Documental,2024-07-25,0.0,709.0
11517,40.0,Estándar,536.5,Chile,Acción,2024-02-25,1.0,860.0
11518,15.0,Básico,973.7,Chile,Thriller,,2.0,
11519,29.0,Básico,550.6,Brasil,Comedia,2021-08-24,0.0,1775.0
11520,56.0,Premium,3750.9,Uruguay,Drama,2022-04-10,0.0,1546.0
11521,29.0,Estándar,680.3,Uruguay,Comedia,2024-09-12,1.0,660.0
11522,42.0,Estándar,1114.4,Uruguay,Comedia,2023-12-14,1.0,933.0
11523,27.0,Estándar,1075.3,Chile,Desconocido,2021-04-22,1.0,1899.0
11524,13.0,Básico,348.2,Brasil,Comedia,2023-02-02,1.0,1248.0
